id,type,key,value
2398606809,addr,city,Palo Alto
2398606809,addr,housenumber,4030
2398606809,addr,street,Transport Street
2398606810,addr,city,Palo Alto
2398606810,addr,housenumber,4035
2398606810,addr,street,Transport Street
2398606811,addr,city,Palo Alto
2398606811,addr,housenumber,4039
2398606811,addr,street,Transport Street
2398606812,addr,city,Palo Alto
2398606812,addr,housenumber,4043
2398606812,addr,street,Transport Street
2398606813,addr,city,Palo Alto
2398606813,addr,housenumber,4049
2398606813,addr,street,Transport Street
2398606814,addr,city,Palo Alto
2398606814,addr,housenumber,4061
2398606814,addr,street,Transport Street
2398606815,addr,city,Palo Alto
2398606815,addr,housenumber,4067
2398606815,addr,street,Transport Street
2398606816,addr,city,Palo Alto
2398606816,addr,housenumber,4075
2398606816,addr,street,Transport Street
2398606817,addr,city,Palo Alto
2398606817,addr,housenumber,4085
2398606817,addr,street,Transport Street
2398606818,addr,city,Palo Alto
2398606818,addr,housenumber,4181
2398606818,addr,street,Alma Street
2398606819,addr,city,Palo Alto
2398606819,addr,housenumber,4280
2398606819,addr,street,Ponce Drive
2398606820,addr,city,Palo Alto
2398606820,addr,housenumber,521
2398606820,addr,street,San Antonio Avenue
2398606821,addr,city,Palo Alto
2398606821,addr,housenumber,708
2398606821,addr,street,San Antonio Avenue
2398606822,addr,city,Palo Alto
2398606822,addr,housenumber,710
2398606822,addr,street,San Antonio Avenue
2398606823,addr,city,Palo Alto
2398606823,addr,housenumber,748
2398606823,addr,street,San Antonio Avenue
2398606823,regular,name,Street FX
2398606823,regular,phone,6505659100
2398606823,regular,shop,car_repair
2398606823,regular,website,http://www.streetfxcustoms.com/
2398606824,addr,city,Palo Alto
2398606824,addr,housenumber,790
2398606824,addr,street,San Antonio Avenue
2398606825,addr,city,Palo Alto
2398606825,addr,housenumber,792
2398606825,addr,street,San Antonio Avenue
2398606826,addr,city,Palo Alto
2398606826,addr,housenumber,800
2398606826,addr,street,East Charleston Road
2398606827,addr,city,Palo Alto
2398606827,addr,housenumber,800
2398606827,addr,street,San Antonio Avenue
2398606827,regular,amenity,school
2398606827,regular,name,Sequoia Academy
2398606827,regular,phone,6508471368
2398606827,regular,website,http://www.sequoiaacademy.com/
2398606828,addr,city,Palo Alto
2398606828,addr,housenumber,801
2398606828,addr,street,Altaire Walk
2398606829,addr,city,Palo Alto
2398606829,addr,housenumber,802
2398606829,addr,street,Altaire Walk
2398606830,addr,city,Palo Alto
2398606830,addr,housenumber,803
2398606830,addr,street,Altaire Walk
2398606831,addr,city,Palo Alto
2398606831,addr,housenumber,804
2398606831,addr,street,Altaire Walk
2398606832,addr,city,Palo Alto
2398606832,addr,housenumber,805
2398606832,addr,street,Altaire Walk
2398606833,addr,city,Palo Alto
2398606833,addr,housenumber,806
2398606833,addr,street,Altaire Walk
2398606835,addr,city,Palo Alto
2398606835,addr,housenumber,812
2398606835,addr,street,San Antonio Avenue
2398606836,addr,city,Palo Alto
2398606836,addr,housenumber,850
2398606836,addr,street,San Antonio Avenue
2398606837,addr,city,Palo Alto
2398606837,addr,housenumber,860
2398606837,addr,street,San Antonio Avenue
2398606838,addr,city,Palo Alto
2398606838,addr,housenumber,862
2398606838,addr,street,San Antonio Avenue
2398606839,addr,city,Palo Alto
2398606839,addr,housenumber,868
2398606839,addr,street,San Antonio Avenue
2398606840,addr,city,Palo Alto
2398606840,addr,housenumber,870
2398606840,addr,street,San Antonio Avenue
2398606841,addr,city,Palo Alto
2398606841,addr,housenumber,874
2398606841,addr,street,San Antonio Avenue
2398606842,addr,city,Palo Alto
2398606842,addr,housenumber,883
2398606842,addr,street,Commercial Street
2398606843,addr,city,Palo Alto
2398606843,addr,housenumber,892
2398606843,addr,street,Commercial Street
2398606844,addr,city,Palo Alto
2398606844,addr,housenumber,893
2398606844,addr,street,Federation Way
2398606845,addr,city,Palo Alto
2398606845,addr,housenumber,895
2398606845,addr,street,Commercial Street
2398606846,addr,city,Palo Alto
2398606846,addr,housenumber,897
2398606846,addr,street,Commercial Street
2398606847,addr,city,Palo Alto
2398606847,addr,housenumber,899
2398606847,addr,street,East Charleston Road
2398606848,addr,city,Palo Alto
2398606848,addr,housenumber,901
2398606848,addr,street,San Antonio Avenue
2398606849,addr,city,Palo Alto
2398606849,addr,housenumber,906
2398606849,addr,street,Industrial Avenue
2398606850,addr,city,Palo Alto
2398606850,addr,housenumber,911
2398606850,addr,street,Industrial Avenue
2398606851,addr,city,Palo Alto
2398606851,addr,housenumber,914
2398606851,addr,street,San Antonio Avenue
2398606852,addr,city,Palo Alto
2398606852,addr,housenumber,918
2398606852,addr,street,Industrial Avenue
2398606853,addr,city,Palo Alto
2398606853,addr,housenumber,919
2398606853,addr,street,Industrial Avenue
2398606854,addr,city,Palo Alto
2398606854,addr,housenumber,922
2398606854,addr,street,Industrial Avenue
2398606855,addr,city,Palo Alto
2398606855,addr,housenumber,926
2398606855,addr,street,Commercial Street
2398606856,addr,city,Palo Alto
2398606856,addr,housenumber,926
2398606856,addr,street,Industrial Avenue
2398606857,addr,city,Palo Alto
2398606857,addr,housenumber,927
2398606857,addr,street,Industrial Avenue
2398606858,addr,city,Palo Alto
2398606858,addr,housenumber,928
2398606858,addr,street,East Meadow Drive
2398606859,addr,city,Palo Alto
2398606859,addr,housenumber,930
2398606859,addr,street,Commercial Street
2398606860,addr,city,Palo Alto
2398606860,addr,housenumber,931
2398606860,addr,street,Commercial Street
2398606861,addr,city,Palo Alto
2398606861,addr,housenumber,937
2398606861,addr,street,Industrial Avenue
2398606862,addr,city,Palo Alto
2398606862,addr,housenumber,939
2398606862,addr,street,Industrial Avenue
2398606863,addr,city,Palo Alto
2398606863,addr,housenumber,940
2398606863,addr,street,Commercial Street
2398606864,addr,city,Palo Alto
2398606864,addr,housenumber,942
2398606864,addr,street,Industrial Avenue
2398606865,addr,city,Palo Alto
2398606865,addr,housenumber,943
2398606865,addr,street,Industrial Avenue
2398606866,addr,city,Palo Alto
2398606866,addr,housenumber,944
2398606866,addr,street,Industrial Avenue
2398606867,addr,city,Palo Alto
2398606867,addr,housenumber,947
2398606867,addr,street,Industrial Avenue
2398606868,addr,city,Palo Alto
2398606868,addr,housenumber,949
2398606868,addr,street,Industrial Avenue
2398606869,addr,city,Palo Alto
2398606869,addr,housenumber,950
2398606869,addr,street,Industrial Avenue
2398606870,addr,city,Palo Alto
2398606870,addr,housenumber,952
2398606870,addr,street,Commercial Street
2398606871,addr,city,Palo Alto
2398606871,addr,housenumber,961
2398606871,addr,street,Charleston Road
2398606872,addr,city,Palo Alto
2398606872,addr,housenumber,970
2398606872,addr,street,Industrial Avenue
2398606873,addr,city,Palo Alto
2398606873,addr,housenumber,977
2398606873,addr,street,Commercial Street
2398606874,addr,city,Palo Alto
2398606874,addr,housenumber,980
2398606874,addr,street,Industrial Avenue
2398606875,addr,city,Palo Alto
2398606875,addr,housenumber,981
2398606875,addr,street,Commercial Street
2398606876,addr,city,Palo Alto
2398606876,addr,housenumber,989
2398606876,addr,street,Commercial Street
2398606877,addr,city,Palo Alto
2398606877,addr,housenumber,990
2398606877,addr,street,San Antonio Avenue
2398606878,addr,city,Palo Alto
2398606878,addr,housenumber,992
2398606878,addr,street,San Antonio Avenue
2398606879,addr,city,Palo Alto
2398606879,addr,housenumber,994
2398606879,addr,street,San Antonio Avenue
2398606880,addr,city,Palo Alto
2398606880,addr,housenumber,996
2398606880,addr,street,San Antonio Avenue
2398610057,addr,city,Palo Alto
2398610057,addr,housenumber,450
2398610057,addr,street,San Antonio Avenue
2398610057,paloalto_ca,id,86
2398610057,regular,source,City of Palo Alto CA 0713
2398610917,addr,city,Palo Alto
2398610917,addr,housenumber,470
2398610917,addr,street,San Antonio Avenue
2398610917,paloalto_ca,id,61
2398610917,regular,source,City of Palo Alto CA 0713
2398611786,addr,city,Palo Alto
2398611786,addr,housenumber,490
2398611786,addr,street,San Antonio Avenue
2398611786,paloalto_ca,id,19
2398611786,regular,source,City of Palo Alto CA 0713
2398612529,addr,city,Palo Alto
2398612529,addr,housenumber,560
2398612529,addr,street,San Antonio Avenue
2398612529,paloalto_ca,id,20
2398612529,regular,source,City of Palo Alto CA 0713
2398746079,addr,city,Palo Alto
2398746079,addr,housenumber,105
2398746079,addr,street,Charleston Road
2398746080,addr,city,Palo Alto
2398746080,addr,housenumber,205
2398746080,addr,street,Charleston Road
2398746081,addr,city,Palo Alto
2398746081,addr,housenumber,3571
2398746081,addr,street,South Court
2398746082,addr,city,Palo Alto
2398746082,addr,housenumber,3615
2398746082,addr,street,Alma Street
2398746083,addr,city,Palo Alto
2398746083,addr,housenumber,3625
2398746083,addr,street,Alma Street
2398746084,addr,city,Palo Alto
2398746084,addr,housenumber,3715
2398746084,addr,street,Alma Street
2398746085,addr,city,Palo Alto
2398746085,addr,housenumber,3735
2398746085,addr,street,Alma Street
2398746086,addr,city,Palo Alto
2398746086,addr,housenumber,600
2398746086,addr,street,East Meadow Drive
2398746087,addr,city,Palo Alto
2398746087,addr,housenumber,620
2398746087,addr,street,East Meadow Drive
2399562146,addr,city,Palo Alto
2399562146,addr,housenumber,102
2399562146,addr,street,El Carmelo Avenue
2399562147,addr,city,Palo Alto
2399562147,addr,housenumber,103
2399562147,addr,street,Colorado Avenue
2399562148,addr,city,Palo Alto
2399562148,addr,housenumber,103
2399562148,addr,street,El Carmelo Avenue
2399562149,addr,city,Palo Alto
2399562149,addr,housenumber,104
2399562149,addr,street,El Carmelo Avenue
2399562150,addr,city,Palo Alto
2399562150,addr,housenumber,105
2399562150,addr,street,El Carmelo Avenue
2399562151,addr,city,Palo Alto
2399562151,addr,housenumber,106
2399562151,addr,street,El Carmelo Avenue
2399562152,addr,city,Palo Alto
2399562152,addr,housenumber,107
2399562152,addr,street,El Carmelo Avenue
2399562153,addr,city,Palo Alto
2399562153,addr,housenumber,110
2399562153,addr,street,El Dorado Avenue
2399562154,addr,city,Palo Alto
2399562154,addr,housenumber,111
2399562154,addr,street,El Carmelo Avenue
2399562155,addr,city,Palo Alto
2399562155,addr,housenumber,113
2399562155,addr,street,El Carmelo Avenue
2399562156,addr,city,Palo Alto
2399562156,addr,housenumber,115
2399562156,addr,street,El Carmelo Avenue
2399562157,addr,city,Palo Alto
2399562157,addr,housenumber,130
2399562157,addr,street,El Dorado Avenue
2399562158,addr,city,Palo Alto
2399562158,addr,housenumber,182
2399562158,addr,street,El Carmelo Avenue
2399562159,addr,city,Palo Alto
2399562159,addr,housenumber,183
2399562159,addr,street,El Carmelo Avenue
2399562160,addr,city,Palo Alto
2399562160,addr,housenumber,184
2399562160,addr,street,El Carmelo Avenue
2399562161,addr,city,Palo Alto
2399562161,addr,housenumber,186
2399562161,addr,street,El Carmelo Avenue
2399562162,addr,city,Palo Alto
2399562162,addr,housenumber,188
2399562162,addr,street,El Carmelo Avenue
2399562163,addr,city,Palo Alto
2399562163,addr,housenumber,210
2399562163,addr,street,El Carmelo Avenue
2399562164,addr,city,Palo Alto
2399562164,addr,housenumber,212
2399562164,addr,street,El Carmelo Avenue
2399562165,addr,city,Palo Alto
2399562165,addr,housenumber,214
2399562165,addr,street,El Carmelo Avenue
2399562166,addr,city,Palo Alto
2399562166,addr,housenumber,216
2399562166,addr,street,El Carmelo Avenue
2399562167,addr,city,Palo Alto
2399562167,addr,housenumber,218
2399562167,addr,street,El Carmelo Avenue
2399562168,addr,city,Palo Alto
2399562168,addr,housenumber,220
2399562168,addr,street,El Carmelo Avenue
2399562169,addr,city,Palo Alto
2399562169,addr,housenumber,222
2399562169,addr,street,El Carmelo Avenue
2399562170,addr,city,Palo Alto
2399562170,addr,housenumber,224
2399562170,addr,street,El Carmelo Avenue
2399562171,addr,city,Palo Alto
2399562171,addr,housenumber,226
2399562171,addr,street,El Carmelo Avenue
2399562172,addr,city,Palo Alto
2399562172,addr,housenumber,2412
2399562172,addr,street,High Street
2399562173,addr,city,Palo Alto
2399562173,addr,housenumber,2460
2399562173,addr,street,High Street
2399562174,addr,city,Palo Alto
2399562174,addr,housenumber,2468
2399562174,addr,street,High Street
2399562175,addr,city,Palo Alto
2399562175,addr,housenumber,247
2399562175,addr,street,El Carmelo Avenue
2399562176,addr,city,Palo Alto
2399562176,addr,housenumber,2480
2399562176,addr,street,High Street
2399562177,addr,city,Palo Alto
2399562177,addr,housenumber,2484
2399562177,addr,street,High Street
2399562178,addr,city,Palo Alto
2399562178,addr,housenumber,2485
2399562178,addr,street,Bryant Street
2399562179,addr,city,Palo Alto
2399562179,addr,housenumber,2488
2399562179,addr,street,High Street
2399562180,addr,city,Palo Alto
2399562180,addr,housenumber,249
2399562180,addr,street,El Carmelo Avenue
2399562181,addr,city,Palo Alto
2399562181,addr,housenumber,2492
2399562181,addr,street,High Street
2399562182,addr,city,Palo Alto
2399562182,addr,housenumber,2496
2399562182,addr,street,High Street
2399562183,addr,city,Palo Alto
2399562183,addr,housenumber,251
2399562183,addr,street,El Carmelo Avenue
2399562184,addr,city,Palo Alto
2399562184,addr,housenumber,2553
2399562184,addr,street,Alma Street
2399562185,addr,city,Palo Alto
2399562185,addr,housenumber,2555
2399562185,addr,street,Alma Street
2399562186,addr,city,Palo Alto
2399562186,addr,housenumber,2557
2399562186,addr,street,Alma Street
2399562187,addr,city,Palo Alto
2399562187,addr,housenumber,2559
2399562187,addr,street,Alma Street
2399562188,addr,city,Palo Alto
2399562188,addr,housenumber,2581
2399562188,addr,street,Alma Street
2399562189,addr,city,Palo Alto
2399562189,addr,housenumber,2583
2399562189,addr,street,Alma Street
2399562192,addr,city,Palo Alto
2399562192,addr,housenumber,2633
2399562192,addr,street,Alma Street
2399562193,addr,city,Palo Alto
2399562193,addr,housenumber,2635
2399562193,addr,street,Alma Street
2399562195,addr,city,Palo Alto
2399562195,addr,housenumber,2637
2399562195,addr,street,Alma Street
2399562196,addr,city,Palo Alto
2399562196,addr,housenumber,2639
2399562196,addr,street,Alma Street
2399562197,addr,city,Palo Alto
2399562197,addr,housenumber,2643
2399562197,addr,street,Alma Street
2399562198,addr,city,Palo Alto
2399562198,addr,housenumber,2645
2399562198,addr,street,Alma Street
2399562200,addr,city,Palo Alto
2399562200,addr,housenumber,2647
2399562200,addr,street,Alma Street
2399562201,addr,city,Palo Alto
2399562201,addr,housenumber,2651
2399562201,addr,street,Alma Street
2399562202,addr,city,Palo Alto
2399562202,addr,housenumber,2655
2399562202,addr,street,Alma Street
2399562203,addr,city,Palo Alto
2399562203,addr,housenumber,2657
2399562203,addr,street,Alma Street
2399562205,addr,city,Palo Alto
2399562205,addr,housenumber,2659
2399562205,addr,street,Alma Street
2399562207,addr,city,Palo Alto
2399562207,addr,housenumber,2661
2399562207,addr,street,Alma Street
2399562209,addr,city,Palo Alto
2399562209,addr,housenumber,2675
2399562209,addr,street,Alma Street
2399562211,addr,city,Palo Alto
2399562211,addr,housenumber,2676
2399562211,addr,street,Middlefield Road
2399562212,addr,city,Palo Alto
2399562212,addr,housenumber,2679
2399562212,addr,street,Alma Street
2399562213,addr,city,Palo Alto
2399562213,addr,housenumber,2681
2399562213,addr,street,Alma Street
2399562214,addr,city,Palo Alto
2399562214,addr,housenumber,2681
2399562214,addr,street,South Court
2399562216,addr,city,Palo Alto
2399562216,addr,housenumber,2691
2399562216,addr,street,Alma Street
2399562217,addr,city,Palo Alto
2399562217,addr,housenumber,2693
2399562217,addr,street,Alma Street
2399562218,addr,city,Palo Alto
2399562218,addr,housenumber,2695
2399562218,addr,street,Alma Street
2399562220,addr,city,Palo Alto
2399562220,addr,housenumber,2700
2399562220,addr,street,Middlefield Road
2399562221,addr,city,Palo Alto
2399562221,addr,housenumber,2700
2399562221,addr,street,Midtown Court
2399562222,addr,city,Palo Alto
2399562222,addr,housenumber,2701
2399562222,addr,street,Alma Street
2399562223,addr,city,Palo Alto
2399562223,addr,housenumber,2705
2399562223,addr,street,Alma Street
2399562224,addr,city,Palo Alto
2399562224,addr,housenumber,2706
2399562224,addr,street,Middlefield Road
2399562225,addr,city,Palo Alto
2399562225,addr,housenumber,2709
2399562225,addr,street,Alma Street
2399562226,addr,city,Palo Alto
2399562226,addr,housenumber,2710
2399562226,addr,street,Middlefield Road
2399562227,addr,city,Palo Alto
2399562227,addr,housenumber,2711
2399562227,addr,street,Alma Street
2399562228,addr,city,Palo Alto
2399562228,addr,housenumber,2715
2399562228,addr,street,Alma Street
2399562229,addr,city,Palo Alto
2399562229,addr,housenumber,2717
2399562229,addr,street,Alma Street
2399562231,addr,city,Palo Alto
2399562231,addr,housenumber,2719
2399562231,addr,street,Alma Street
2399562232,addr,city,Palo Alto
2399562232,addr,housenumber,2720
2399562232,addr,street,Middlefield Road
2399562233,addr,city,Palo Alto
2399562233,addr,housenumber,2721
2399562233,addr,street,Alma Street
2399562234,addr,city,Palo Alto
2399562234,addr,housenumber,2725
2399562234,addr,street,Byron Street
2399562236,addr,city,Palo Alto
2399562236,addr,housenumber,2729
2399562236,addr,street,Middlefield Road
2399562236,regular,amenity,school
2399562236,regular,name,Young Builders
2399562237,addr,city,Palo Alto
2399562237,addr,housenumber,2730
2399562237,addr,street,Middlefield Road
2399562238,addr,city,Palo Alto
2399562238,addr,housenumber,2731
2399562238,addr,street,Alma Street
2399562239,addr,city,Palo Alto
2399562239,addr,housenumber,2731
2399562239,addr,street,Byron Street
2399562240,addr,city,Palo Alto
2399562240,addr,housenumber,2733
2399562240,addr,street,Byron Street
2399562241,addr,city,Palo Alto
2399562241,addr,housenumber,2735
2399562241,addr,street,Byron Street
2399562242,addr,city,Palo Alto
2399562242,addr,housenumber,2737
2399562242,addr,street,Alma Street
2399562243,addr,city,Palo Alto
2399562243,addr,housenumber,2741
2399562243,addr,street,Alma Street
2399562244,addr,city,Palo Alto
2399562244,addr,housenumber,2743
2399562244,addr,street,Alma Street
2399562245,addr,city,Palo Alto
2399562245,addr,housenumber,2747
2399562245,addr,street,Byron Street
2399562246,addr,city,Palo Alto
2399562246,addr,housenumber,2749
2399562246,addr,street,Alma Street
2399562247,addr,city,Palo Alto
2399562247,addr,housenumber,2749
2399562247,addr,street,Byron Street
2399562248,addr,city,Palo Alto
2399562248,addr,housenumber,2751
2399562248,addr,street,Byron Street
2399562249,addr,city,Palo Alto
2399562249,addr,housenumber,2753
2399562249,addr,street,Alma Street
2399562250,addr,city,Palo Alto
2399562250,addr,housenumber,2754
2399562250,addr,street,Middlefield Road
2399562251,addr,city,Palo Alto
2399562251,addr,housenumber,2757
2399562251,addr,street,Alma Street
2399562252,addr,city,Palo Alto
2399562252,addr,housenumber,2762
2399562252,addr,street,Middlefield Road
2399562253,addr,city,Palo Alto
2399562253,addr,housenumber,2775
2399562253,addr,street,Alma Street
2399562254,addr,city,Palo Alto
2399562254,addr,housenumber,2777
2399562254,addr,street,Alma Street
2399562255,addr,city,Palo Alto
2399562255,addr,housenumber,2777
2399562255,addr,street,Gaspar Court
2399562256,addr,city,Palo Alto
2399562256,addr,housenumber,2778
2399562256,addr,street,Middlefield Road
2399562257,addr,city,Palo Alto
2399562257,addr,housenumber,2779
2399562257,addr,street,Alma Street
2399562259,addr,city,Palo Alto
2399562259,addr,housenumber,2786
2399562259,addr,street,Middlefield Road
2399562260,addr,city,Palo Alto
2399562260,addr,housenumber,2790
2399562260,addr,street,Middlefield Road
2399562262,addr,city,Palo Alto
2399562262,addr,housenumber,2796
2399562262,addr,street,Middlefield Road
2399562264,addr,city,Palo Alto
2399562264,addr,housenumber,2813
2399562264,addr,street,Alma Street
2399562265,addr,city,Palo Alto
2399562265,addr,housenumber,2823
2399562265,addr,street,Alma Street
2399562266,addr,city,Palo Alto
2399562266,addr,housenumber,2833
2399562266,addr,street,Alma Street
2399562267,addr,city,Palo Alto
2399562267,addr,housenumber,2833
2399562267,addr,street,Bryant Street
2399562268,addr,city,Palo Alto
2399562268,addr,housenumber,2835
2399562268,addr,street,Alma Street
2399562269,addr,city,Palo Alto
2399562269,addr,housenumber,2843
2399562269,addr,street,Alma Street
2399562270,addr,city,Palo Alto
2399562270,addr,housenumber,2845
2399562270,addr,street,Alma Street
2399562271,addr,city,Palo Alto
2399562271,addr,housenumber,2859
2399562271,addr,street,Alma Street
2399562272,addr,city,Palo Alto
2399562272,addr,housenumber,2861
2399562272,addr,street,Alma Street
2399562273,addr,city,Palo Alto
2399562273,addr,housenumber,2863
2399562273,addr,street,Alma Street
2399562274,addr,city,Palo Alto
2399562274,addr,housenumber,2865
2399562274,addr,street,Alma Street
2399562275,addr,city,Palo Alto
2399562275,addr,housenumber,2867
2399562275,addr,street,Alma Street
2399562276,addr,city,Palo Alto
2399562276,addr,housenumber,2871
2399562276,addr,street,Alma Street
2399562277,addr,city,Palo Alto
2399562277,addr,housenumber,2881
2399562277,addr,street,Alma Street
2399562278,addr,city,Palo Alto
2399562278,addr,housenumber,2883
2399562278,addr,street,Alma Street
2399562279,addr,city,Palo Alto
2399562279,addr,housenumber,2885
2399562279,addr,street,Alma Street
2399562280,addr,city,Palo Alto
2399562280,addr,housenumber,2895
2399562280,addr,street,Alma Street
2399562281,addr,city,Palo Alto
2399562281,addr,housenumber,2897
2399562281,addr,street,Alma Street
2399562282,addr,city,Palo Alto
2399562282,addr,housenumber,2899
2399562282,addr,street,Alma Street
2399562283,addr,city,Palo Alto
2399562283,addr,housenumber,290
2399562283,addr,street,El Dorado Avenue
2399562284,addr,city,Palo Alto
2399562284,addr,housenumber,2903
2399562284,addr,street,Alma Street
2399562285,addr,city,Palo Alto
2399562285,addr,housenumber,2905
2399562285,addr,street,Alma Street
2399562286,addr,city,Palo Alto
2399562286,addr,housenumber,2907
2399562286,addr,street,Alma Street
2399562287,addr,city,Palo Alto
2399562287,addr,housenumber,2934
2399562287,addr,street,Emerson Street
2399562288,addr,city,Palo Alto
2399562288,addr,housenumber,2936
2399562288,addr,street,Emerson Street
2399562290,addr,city,Palo Alto
2399562290,addr,housenumber,2937
2399562290,addr,street,Emerson Street
2399562293,addr,city,Palo Alto
2399562293,addr,housenumber,2938
2399562293,addr,street,Emerson Street
2399562296,addr,city,Palo Alto
2399562296,addr,housenumber,2939
2399562296,addr,street,Emerson Street
2399562299,addr,city,Palo Alto
2399562299,addr,housenumber,2940
2399562299,addr,street,Emerson Street
2399562302,addr,city,Palo Alto
2399562302,addr,housenumber,295
2399562302,addr,street,Loma Verde Avenue
2399562305,addr,city,Palo Alto
2399562305,addr,housenumber,2957
2399562305,addr,street,Waverley Street
2399562309,addr,city,Palo Alto
2399562309,addr,housenumber,2959
2399562309,addr,street,Emerson Street
2399562311,addr,city,Palo Alto
2399562311,addr,housenumber,2963
2399562311,addr,street,Emerson Street
2399562312,addr,city,Palo Alto
2399562312,addr,housenumber,2965
2399562312,addr,street,Cowper Street
2399562313,addr,city,Palo Alto
2399562313,addr,housenumber,2965
2399562313,addr,street,Emerson Street
2399562315,addr,city,Palo Alto
2399562315,addr,housenumber,2967
2399562315,addr,street,Emerson Street
2399562318,addr,city,Palo Alto
2399562318,addr,housenumber,2995
2399562318,addr,street,Waverley Street
2399562321,addr,city,Palo Alto
2399562321,addr,housenumber,2999
2399562321,addr,street,Alma Street
2399562322,addr,city,Palo Alto
2399562322,addr,housenumber,3001
2399562322,addr,street,Emerson Street
2399562323,addr,city,Palo Alto
2399562323,addr,housenumber,3007
2399562323,addr,street,Emerson Street
2399562324,addr,city,Palo Alto
2399562324,addr,housenumber,3017
2399562324,addr,street,Alma Street
2399562325,addr,city,Palo Alto
2399562325,addr,housenumber,3019
2399562325,addr,street,Alma Street
2399562326,addr,city,Palo Alto
2399562326,addr,housenumber,3022
2399562326,addr,street,Emerson Street
2399562327,addr,city,Palo Alto
2399562327,addr,housenumber,3024
2399562327,addr,street,Emerson Street
2399562328,addr,city,Palo Alto
2399562328,addr,housenumber,3026
2399562328,addr,street,Emerson Street
2399562329,addr,city,Palo Alto
2399562329,addr,housenumber,3028
2399562329,addr,street,Emerson Street
2399562330,addr,city,Palo Alto
2399562330,addr,housenumber,3031
2399562330,addr,street,Emerson Street
2399562331,addr,city,Palo Alto
2399562331,addr,housenumber,3032
2399562331,addr,street,Emerson Street
2399562332,addr,city,Palo Alto
2399562332,addr,housenumber,3033
2399562332,addr,street,Alma Street
2399562333,addr,city,Palo Alto
2399562333,addr,housenumber,3033
2399562333,addr,street,Emerson Street
2399562334,addr,city,Palo Alto
2399562334,addr,housenumber,3034
2399562334,addr,street,Emerson Street
2399562335,addr,city,Palo Alto
2399562335,addr,housenumber,3035
2399562335,addr,street,Alma Street
2399562336,addr,city,Palo Alto
2399562336,addr,housenumber,3035
2399562336,addr,street,Emerson Street
2399562337,addr,city,Palo Alto
2399562337,addr,housenumber,3036
2399562337,addr,street,Emerson Street
2399562341,addr,city,Palo Alto
2399562341,addr,housenumber,3037
2399562341,addr,street,Emerson Street
2399562344,addr,city,Palo Alto
2399562344,addr,housenumber,3038
2399562344,addr,street,Emerson Street
2399562347,addr,city,Palo Alto
2399562347,addr,housenumber,3041
2399562347,addr,street,Alma Street
2399562350,addr,city,Palo Alto
2399562350,addr,housenumber,3042
2399562350,addr,street,Emerson Street
2399562351,addr,city,Palo Alto
2399562351,addr,housenumber,3043
2399562351,addr,street,Alma Street
2399562352,addr,city,Palo Alto
2399562352,addr,housenumber,3043
2399562352,addr,street,Emerson Street
2399562353,addr,city,Palo Alto
2399562353,addr,housenumber,3044
2399562353,addr,street,Emerson Street
2399562354,addr,city,Palo Alto
2399562354,addr,housenumber,3045
2399562354,addr,street,Alma Street
2399562355,addr,city,Palo Alto
2399562355,addr,housenumber,3045
2399562355,addr,street,Emerson Street
2399562356,addr,city,Palo Alto
2399562356,addr,housenumber,3046
2399562356,addr,street,Emerson Street
2399562357,addr,city,Palo Alto
2399562357,addr,housenumber,3047
2399562357,addr,street,Alma Street
2399562358,addr,city,Palo Alto
2399562358,addr,housenumber,3047
2399562358,addr,street,Emerson Street
2399562359,addr,city,Palo Alto
2399562359,addr,housenumber,3048
2399562359,addr,street,Emerson Street
2399562360,addr,city,Palo Alto
2399562360,addr,housenumber,3049
2399562360,addr,street,Emerson Street
2399562361,addr,city,Palo Alto
2399562361,addr,housenumber,3052
2399562361,addr,street,Emerson Street
2399562362,addr,city,Palo Alto
2399562362,addr,housenumber,3053
2399562362,addr,street,Alma Street
2399562363,addr,city,Palo Alto
2399562363,addr,housenumber,3053
2399562363,addr,street,Emerson Street
2399562364,addr,city,Palo Alto
2399562364,addr,housenumber,3054
2399562364,addr,street,Emerson Street
2399562365,addr,city,Palo Alto
2399562365,addr,housenumber,3055
2399562365,addr,street,Alma Street
2399562366,addr,city,Palo Alto
2399562366,addr,housenumber,3055
2399562366,addr,street,Emerson Street
2399562367,addr,city,Palo Alto
2399562367,addr,housenumber,3056
2399562367,addr,street,Emerson Street
2399562368,addr,city,Palo Alto
2399562368,addr,housenumber,3057
2399562368,addr,street,Alma Street
2399562369,addr,city,Palo Alto
2399562369,addr,housenumber,3057
2399562369,addr,street,Emerson Street
2399562370,addr,city,Palo Alto
2399562370,addr,housenumber,3058
2399562370,addr,street,Emerson Street
2399562371,addr,city,Palo Alto
2399562371,addr,housenumber,3059
2399562371,addr,street,Alma Street
2399562372,addr,city,Palo Alto
2399562372,addr,housenumber,3059
2399562372,addr,street,Emerson Street
2399562373,addr,city,Palo Alto
2399562373,addr,housenumber,3061
2399562373,addr,street,Emerson Street
2399562374,addr,city,Palo Alto
2399562374,addr,housenumber,3062
2399562374,addr,street,Emerson Street
2399562375,addr,city,Palo Alto
2399562375,addr,housenumber,3064
2399562375,addr,street,Emerson Street
2399562376,addr,city,Palo Alto
2399562376,addr,housenumber,3065
2399562376,addr,street,Alma Street
2399562377,addr,city,Palo Alto
2399562377,addr,housenumber,3066
2399562377,addr,street,Emerson Street
2399562378,addr,city,Palo Alto
